Disease	DiseaseName	D000006	D000334	D000370	D000377	D000419	D000550	D000647	D000648	D000787	D000788	D000789	D000849	D000855	D000857	D000860	D001037	D001039	D001041	D001044	D001049	D001072	D001184	D001247	D001259	D001264	D001308	D001405	D001416	D001724	D001750	D001766	D001835	D001836	D002032	D002100	D002303	D002375	D002389	D002524	D002558	D002559	D002637	D002639	D002819	D003085	D003117	D003128	D003147	D003221	D003244	D003248	D003303	D003371	D003490	D003638	D003639	D003655	D003693	D003967	D003968	D004172	D004244	D004401	D004408	D004410	D004411	D004412	D004415	D004417	D004418	D004421	D004433	D004438	D004487	D004489	D004614	D004688	D004884	D005130	D005132	D005157	D005158	D005207	D005221	D005222	D005262	D005311	D005316	D005320	D005334	D005335	D005414	D005483	D005683	D005926	D006209	D006212	D006261	D006311	D006312	D006313	D006314	D006315	D006316	D006317	D006319	D006337	D006356	D006396	D006423	D006429	D006456	D006469	D006472	D006606	D006628	D006685	D006732	D006930	D006935	D006939	D006941	D006942	D006948	D006963	D006985	D006987	D007035	D007040	D007088	D007383	D007565	D007805	D007806	D007859	D008569	D008580	D008607	D009041	D009058	D009120	D009122	D009123	D009127	D009128	D009133	D009155	D009207	D009222	D009325	D009437	D009461	D009765	D009767	D009846	D009886	D009912	D010146	D010148	D010149	D010167	D010243	D010264	D010291	D010292	D010468	D010591	D011141	D011304	D011507	D011537	D011595	D011596	D011602	D011681	D011693	D011694	D011695	D011696	D011697	D011782	D012021	D012133	D012135	D012585	D012607	D012640	D012678	D012877	D012892	D012893	D012912	D012913	D013035	D013064	D013342	D013494	D013575	D013651	D013746	D013851	D014008	D014012	D014098	D014103	D014202	D014313	D014474	D014549	D014550	D014717	D014770	D014786	D014826	D014832	D014839	D014840	D014884	D015160	D015354	D015430	D015431	D015746	D015845	D015875	D015877	D016534	D016553	D016857	D017109	D017116	D017246	D017699	D018437	D018458	D018476	D018489	D018496	D018589	D018614	D018771	D018908	D019080	D019462	D019547	D019569	D019575	D019584	D019588	D019591	D019954	D020069	D020233	D020234	D020235	D020236	D020237	D020240	D020250	D020323	D020324	D020335	D020336	D020385	D020567	D020757	D020795	D020820	D020828	D020886	D021501	D023341	D034381	D037061	D041781	D045262	D046088	D046089	D046608	D048949	D050177	D051346	D051474	D052245	D053120	D053158	D053159	D053201	D053202	D053448	D053565	D053584	D053591	D053608	D053609	D054058	D054068	D054160	D054971	D055154	D055665	D055948	D056844	D058447	D058568
D013612	Tachycardia, Ectopic Atrial	0	0	0	0	0	0	0	0	1.4526833726908572	0	0	0	0	0	1.00198857170747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.34298784714476505	0	0	0	2.1427956495556484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3147291510963324	0	0	0	0	0	0	0	0	1.3424714224114789	0	0	0	0	0	0	4.020886726158468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4844713774828484	0	0	0	0	0	2.360901406839901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.9817828550595045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013613	Tachycardia, Ectopic Junctional	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.285591299111297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.588451638247058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8435126654253875	0	0	2.341000252522606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D013617	Tachycardia, Supraventricular	0	0	0	0	0	0	0	0	7.263416863454286	3.2659490471398755	2.2425601797093533	0	0	0	2.0039771434149403	0	0	0	0	1.8765539083417369	0	0	2.0632192510535368	0	0	0	0	0	1.4071309430046999	0	0	0.6859756942895301	0	0	0	10.71397824777824	0	0	1.7087856229578182	0	0	5.497804151782463	0	0	0	0	1.312084812843242	0	1.5089482112769952	0	0	0	2.6294583021926647	0	0	0	0	2.083955149532715	0.9231881310823103	0	0	5.369885689645916	0	0	0	0	0	0	6.031330089237702	0	1.5361090335230454	0	0	2.97939047051441	0	0	0	3.9779055596573167	0	0	0	0	0	0	0	0	5.468450611472537	15.530709829482348	0	1.2378752645665936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1051301466691736	0	0	0	0	0	0	0	0	0	0	0	0.9054466840727144	0	0	0	0	1.6565111347057753	0	0	0	0	1.775070869430331	0	1.1387530741641398	0	0	0.8325536516356681	0	0	0	0	0.6587734172614802	0	0	0	0.4844713774828484	2.554958567331533	0	0	0	0	21.24811266155911	0	0	0	0	0	2.9650112683069563	0	0	0	0	0	0	0	2.8142618860093997	0	0	0	0	1.690333851042828	0	0	0	0	0	0	0	0	0	0	40.25406854330331	0	0	0	0	0	0	0	1.7393527868282521	0	0.9279728292056466	0	0	0	0	0	0	0	0.8435126654253875	0	0	112.36801212108507	0	0	0	0.8484836781474079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4773000003262131	0	0	3.1825674382008247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.840199453934268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.597960426216085	0	0	0	0	0	0	0	0	0
D017180	Tachycardia, Ventricular	0	0	0	0	0	0	0	0	21.79025059036286	29.39354142425888	11.212800898546767	0	1.8252606139541865	0	7.0139200019522905	0	0	0	0	0	0	0	0	1.2196597127769402	0	0	0	0	0	0	0	1.3719513885790602	0	0	0	32.141934743334716	0	0	0	0	0	9.896047473208434	0	0	0	0	3.9362544385297262	0	0	0	0	0	2.6294583021926647	0	0	0	2.9446760302520585	0	2.769564393246932	0	0	9.397299956880351	0	0	0	0	0	0	14.073103541554643	0	1.5361090335230454	0	0	0	0	0	0	0	0	0	0	0	0	1.1380131555214292	0	0	0	0	0	7.427251587399563	1.4731549166710445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3634171314371484	0	0	0	0	0	0	0	0	0	0	0	0	4.2219676438412685	0	0	0	0	0	0	0	1.9454362153971527	0	0	2.2183032020637934	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	0	3.0540485873998464	0	0	0	3.3302146065426723	1.75293995237456	0	0	0	1.6469335431537004	0	0	0	0	1.2774792836657665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1840386080896974	1.3691396694936402	4.2213928290141	0	0	0	0	6.761335404171312	0	0	0	1.4929989098693168	0	0	2.734554943125151	0	0	0	293.7056112233612	0	0	0	0	0	0	0	17.39352786828252	0	1.8559456584112928	1.6175293416348633	0	1.5962519431875786	0	0	1.9877795434519607	0	2.5305379962761627	0	0	4.682000505045212	0	0	0	1.6969673562948158	0	0	0	0	0	0	3.110911449294389	0	0	0	0	0	0	0	0	0	0	0	0.992991081702862	0	12.730269752803302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.420099726967134	0	0	0	0	0	0	3.5110715051728607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.577564688376942	0	0	0	0	0	0	0	0	0
D014069	Tonsillitis	1.4376001304795285	0	0	0	2.0650866652283315	0	0	0	4.358050118072572	0	0	0	0	2.2882302165425417	3.0059657151224104	0	0	0	0	1.8765539083417369	0	0	0	0	0	3.1433467250475435	0	0	0	0	0	1.7149392357238251	0	0	0	0	0	0	0	0	0	2.1991216607129846	0	5.978950113980964	0	0	0	0	0	0	0	0	6.573645755481661	1.7434095875238662	0	0	0	0	2.769564393246932	0	1.6441652988834758	0	0	0	0	0	2.7601047537240886	0	2.010443363079234	0	1.5361090335230454	2.8179243246129158	0	1.191756188205764	0	0	0	0	0	1.5078769738954958	0	5.428387646521832	0	1.1380131555214292	0	0	0	0	0	16.092378439365717	4.419464750013133	0	0	0	0	19.448447629342546	0	3.5382570188475624	0.7350165749565932	2.2117885210426	0	0	0	0	0	0	0	0	0	0	0	0	1.6970743635369168	7.727736866982969	0	0	0	4.419252716076209	0	4.2219676438412685	0	0	1.6791251637069355	0	0	0	0	1.9454362153971527	5.0427066094877775	0	0	1.4547117709522501	0	0	0	0	0	0	0	6.458719199415167	0	0	0	0	0	1.460821769593828	0	0	0	0	1.5383141060813592	0.2797656527013375	5.8278755614496776	0	0	2.659694538366165	0	1.9763202517844407	0	3.3557106445329192	3.535169056751921	0.9689427549656968	0	1.2877357838329555	0	0	0	2.360901406839901	0	7.493866641201311	0	2.2425601797093533	0	1.482505634153478	0	3.189655817787401	0	7.992857682978162	5.659622082207321	0	0	0	0	1.6392693282712694	0	0	0	0	0	2.5759122889943233	0	0	11.040419014896354	1.3672774715625755	2.3058331220480084	0	0	0	0	0	0	0	0	0	2.154990922649467	0	7.7938812786482545	0	0	0	0	0	0.6634894318679091	3.9755590869039215	3.33048962934906	0	0	0	0	0	1.4866897406760522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992991081702862	0	0	1.9587920065787088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8035505446228293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014123	Toxoplasmosis	1.4376001304795285	0	0	0	0	2.5635282297946014	2.1714861420185776	0	0	0	0	0	0	0	1.00198857170747	3.6213236290660666	0	0	0	0	0	0	4.1264385021070735	0	0	0	0	0	4.2213928290141	0	1.0981383550099495	3.4298784714476502	0	0	0	2.1427956495556484	0	2.701906514481101	1.7087856229578182	0	0	1.0995608303564923	0	5.978950113980964	0	0	1.312084812843242	0	1.5089482112769952	0.8771292762243725	0	0	0	0	4.914108652249045	5.170604058688324	0	2.083955149532715	0.9231881310823103	0	0	4.027414267234437	0	0	0	0	0	2.082052199386629	0	0	1.5361090335230454	0	0	1.7876342823086462	0	0	0	0	0	9.047261843372977	0	2.714193823260916	0	2.2760263110428585	0	0	0	0	0	12.378752645665937	10.31208441669731	0	0	0	0	0	3.4465763686488904	3.5382570188475624	6.615149174609339	0	0	0	0	0	0	3.644567581392885	0	0	0	2.082052199386629	7.767794177352097	0	0	0	0	4.967444473052483	0	0	0	0	2.8750827384528637	0	5.037375491120807	0	2.399318422943693	0	0	0	0	0	0	4.3641353128567495	0	0	0	0	3.074353853560592	19.919827049599714	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2589454371560191	0	0	0	0	0	0.6587734172614802	0	0	0	0.9689427549656968	2.554958567331533	0	0	0	0	0	0	1.248977773533552	0	2.2425601797093533	2.6632819832742194	1.482505634153478	0	1.0632186059291338	0	0	8.489433123310983	0	1.3691396694936402	0	0	0	0	2.3812066730006465	9.296836180735555	0	1.8370716543046728	0	0	0	0	1.3672774715625755	0	0	0	2.9817828550595045	0	0	0	0	1.9740336225473258	0	0	3.4787055736565042	0	0	1.6175293416348633	0	3.1925038863751567	0	1.3269788637358182	0	0	0	0	0	2.341000252522606	0	1.4866897406760522	0	0	0	0	0	0	1.9338944549569816	0	0	0	0	0	0	0	0	0	0	0	0	0	0.992991081702862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014134	Tracheal Neoplasms	0	0	0	0	0	0	0	0	1.4526833726908572	0	0	0	0	0	1.00198857170747	0	0	0	0	1.8765539083417369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9947240158047723	0	0	0	0	0	0	5.497804151782463	0	0	0	0	1.312084812843242	0	0	0	0	0	28.92404132411931	0	0	0	0	0	0.9231881310823103	0	0	0	0	0	0	0	0	0	54.28197080313932	0	0	0	0	0.5958780941028821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2378752645665936	0	0	0	0	0	0	0	0.8845642547118906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.60930526964442	0	0	0	6.648380767923593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.53881051986682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.963338630355882	3.33048962934906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014262	Tricuspid Valve Insufficiency	1.4376001304795285	0	0	0	0	0	0	0	2.9053667453817145	0	0	0	0	0	12.023862860489643	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	1.4071309430046999	0	0	0	0	0	1.9947240158047723	25.713547794667782	0	0	0	0	0	1.0995608303564923	0	0	0	0	0	0	0	0	0	0	0	24.407734225334128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.057438496935788	0	0	0	0	4.171146658720175	0	0	0	0	0	1.5078769738954958	0	0	0	2.2760263110428585	0	0	2.7342253057362687	0	0	0	1.4731549166710445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66.17567968024015	0	0	0	0	0	0	0	2.953725865771977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8325536516356681	0	0	0	0	0.6587734172614802	0	0	0	0.4844713774828484	0	1.2877357838329555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8451669255214139	0	0.6123572181015575	0	0	0	0	0	0	0	0	4.4726742825892565	0	0	0	0	0	0	0	0	0	0.9279728292056466	0	0	0	0	0	0	0	0	0	0	2.341000252522606	0	0	0	0.8484836781474079	0	0	0	0	0	0	0	0	0	2.0410781251763237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014263	Tricuspid Valve Prolapse	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.460821769593828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014264	Tricuspid Valve Stenosis	0	0	0	0	0	0	0	0	1.4526833726908572	0	0	0	0	0	2.0039771434149403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1427956495556484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3147291510963324	12.203867112667064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.010443363079234	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.726834262874297	0	0	0	0	2.8835216070987286	3.394148727073833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014376	Tuberculosis	2.8752002609590566	0	0	0	0	0	0	0	0	0	0	0	1.8252606139541865	0	8.015908573659763	0	0	0	0	1.8765539083417369	0	0	4.1264385021070735	1.2196597127769402	0	0	0	2.2938570383587638	0	0	1.0981383550099495	17.83536805152778	0	0	11.968344094828634	0	0	0	0	6.376596225819618	0	3.298682491069478	0	1.992983371326988	0	0	1.312084812843242	0	3.0178964225539904	0.8771292762243725	1.5939154935265591	0	31.553499626311968	0	9.82821730449809	0	0	0	10.155069441905416	0	1.6441652988834758	6.7123571120573935	2.0265851178737564	0	0	0	0	2.082052199386629	2.010443363079234	0	0	5.635848649225831	0	2.383512376411528	0	1.8326407212518088	0	0	2.7526420325225	1.5078769738954958	0	31.21322896750053	0	7.9660920886500035	0	0	0	0	0	36.51732030471451	32.409408166762965	0	0	0	0	0	3.4465763686488904	3.5382570188475624	2.20504972486978	4.423577042085199	0	13.60452130217249	0	3.1056063970646965	0	7.289135162785769	0	0	10.429308639016485	2.082052199386629	3.8838970886760484	0	10.182446181221499	0	0	0	4.4322538452823945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5471177095225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.775070869430331	0	1.1387530741641398	0	0	8.325536516356681	0	0	1.3298472691830825	7.4631051313916315	1.6469335431537004	0	0	0	1.9378855099313932	2.554958567331533	0	0	0	0	0	0	4.995911094134208	0	0	0	7.4125281707673905	0	1.0632186059291338	0	3.9964288414890814	4.2447165616554905	2.1840386080896974	1.3691396694936402	0	0	4.917807984813809	2.1694092980737385	0	4.225834627607069	0	2.44942887240623	0	1.4929989098693168	0	8.280314261172267	0	2.3058331220480084	0	0	0	0	0	5.341199219712113	0	7.896134490189303	0	4.309981845298934	0	0	0	0	0	6.385007772750313	0	3.9809365912074544	1.9877795434519607	0	1.687025330850775	0	0	0	0	10.406828184732364	22.00118165038584	11.030287815916305	0	0	0	0	5.8016833648709465	0	0	3.1808420457535704	0	0	0	0	0	0	0	0	0	2.9546000006524262	0	0	0	3.9175840131574176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2358860726216605	0	0	3.576668787658674	0	0	0.7479520787085234	0	0	0	3.5851794773265833	4.017752723114147	0	12.490143160887394	0	3.5851794773265833	4.003547990270655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014397	Tuberculosis, Pulmonary	8.625600782877171	4.070687293108283	0	0	8.260346660913326	5.127056459589203	2.1714861420185776	0	1.4526833726908572	0	0	0	16.427345525587675	0	30.05965715122411	0	0	0	0	0	0	0	22.695411761588907	1.2196597127769402	0	0	3.5270718465193016	4.5877140767175275	7.035654715023501	0	5.49069177504975	30.525918395884084	0	0	13.963068110633404	0	0	0	1.7087856229578182	0	0	15.393851624990894	0	0	2.1347473163728203	10.266439585328037	5.248339251372968	0	3.0178964225539904	2.6313878286731183	6.375661974106237	0	195.89464351335354	1.7434095875238662	17.199380282871658	0	0	4.16791029906543	10.155069441905416	0	3.288330597766952	32.21931413787549	2.0265851178737564	0	0	0	0	10.410260996933145	60.313300892377036	0	1.5361090335230454	0	0	6.554659035131702	0	9.163203606259044	0	0	0	4.523630921686489	0	8.142581469782748	0	12.518144710735722	0	0	0	0	0	76.1293287708455	25.043633583407754	3.1378672592829178	0	0	0	0	3.4465763686488904	19.460413603661593	16.17036464904505	4.423577042085199	0	2.2674202170287483	0	3.1056063970646965	0	2.429711720928589	0	3.176869417086187	4.171723455606593	0	2.5892647257840316	2.8835216070987286	366.56806252397405	0	2.953725865771977	0	8.864507690564789	4.419252716076209	0	21.109838219206342	0	0	8.395625818534679	0	0	12.630780880015042	1.7219610441163826	1.9454362153971527	22.692179742694996	0	2.2183032020637934	49.4602002123765	0	0	0	1.4679976076638996	0	2.7163400522181433	0	0	0	0	0	0	0	1.460821769593828	0	1.775070869430331	0	15.942543038297956	0	0.9092383712793468	9.990643819628016	0	2.6140121352265933	0	1.865776282847908	7.575894298507023	1.992983371326988	0	0	0.9689427549656968	5.109917134663066	0	4.074054438449337	0	0	0	0	11.240799961801967	2.9318842169636072	0	0	35.58013521968348	0	14.885060483007873	0	25.97678746967903	26.883204890484773	0	0	0	2.4894202576408797	34.42465589369666	2.1694092980737385	2.3812066730006465	10.142003106256967	0	5.511214962914019	0	4.478996729607951	0	0	0	0	0	0	1.4908914275297522	2.376091572333876	4.762413346001293	5.341199219712113	0	13.818235357831282	0	0	3.4787055736565042	0	0.9279728292056466	0	0	35.11754275012673	0	15.923746364829814	23.85335452142353	4.99573444402359	12.652689981380814	0	0	0	2.2560435300466404	20.81365636946473	39.00209474386581	9.333320459621486	0	0	0	0	11.603366729741893	0	0	0	0	0	0	0	0	0	0	0	6.150128834788118	5.9092000013048525	0.992991081702862	0	0	1.9587920065787088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.85429196878379	0	0	0	3.148856380858513	0	3.214202178491317	0	0	0	0	0	0	0	0	0	0	0	0	0	3.836493905607489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D014648	Varicose Veins	1.4376001304795285	0	0	0	0	2.5635282297946014	0	0	4.358050118072572	0	0	0	0	0	4.0079542868298805	0	0	0	0	0	0	0	4.1264385021070735	0	0	0	0	2.2938570383587638	0	0	1.0981383550099495	3.4298784714476502	0	0	0	0	0	0	0	0	0	3.298682491069478	0	0	2.1347473163728203	0	0	0	1.5089482112769952	0	14.34523944173903	0	3.944187453288997	6.973638350095465	0	0	0	0	0	0	8.220826494417379	4.027414267234437	0	0	0	0	11.040419014896354	0	2.010443363079234	0	0	0	4.5999624661561205	56.01254084567091	0	0	0	0	2.7526420325225	0	0	0	0	2.2760263110428585	0	0	2.7342253057362687	0	0	0	0	0	0	0	4.016620071838007	0	0	0.8845642547118906	0	0	0	0	0	0	0	0	0	0	12.51517036681978	0	0	5.767043214197457	25.45611545305375	5.151824577988647	0	2.483722236526241	0	0	0	0	0	2.694864231855688	0	0	0	0	1.7219610441163826	0	0	0	11.091516010318966	0	0	0	0	0	0	0	0	0	15.697921257965472	0	1.6565111347057753	0	0	1.460821769593828	0	0	0	1.1387530741641398	0	0	20.813841290891702	0	0	0	1.865776282847908	12.516694927968125	3.985966742653976	13.422842578131675	0	0.4844713774828484	1.2774792836657665	0	8.148108876898673	0	0	0	0	0	8.795652650890823	0	0	1.482505634153478	1.7461232933954625	1.0632186059291338	0	0	2.8298110411036603	0	1.3691396694936402	1.4071309430046999	0	0	15.18586508651617	0	0	0	4.286500526710903	0	0	3.356920825345602	0	1.3672774715625755	1.1529165610240042	0	0	1.4908914275297522	0	0	0	3.472156088923187	0	0	0	0	0	0	3.2350586832697266	0	0	0	7.298383750547	0	3.33048962934906	0	0	0	2.341000252522606	0	0	0	7.636353103326671	0	0	0	0	1.9338944549569816	0	0	9.542526137260712	0	97.97175000846352	0	0	0	0	0	0	0	0	0	0	3.1825674382008247	0	0	0	0	0	0	0	0	3.489531039870004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0455310699864064	0	0	0	0	9.992114528709918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D054556	Venous Thromboembolism	0	0	0	0	2.0650866652283315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0632192510535368	0	0	0	0	0	0	0	0	1.3719513885790602	0	0	0	0	0	2.701906514481101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3147291510963324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.005221681539617	0	0	0	0	1.191756188205764	0	0	0	0	0	0	0	0	0	3.4140394665642875	0	0	0	0	0	0.6189376322832968	0	0	0	0	0	0	0	0.8845642547118906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.818519381077694	3.5058799047491203	0	0	0	0.6587734172614802	0	0	0	0	0	0	0	0	0	0	0	1.248977773533552	0	0	0	0	0	0	0	0	0	2.1840386080896974	0	0	0	0	0	0	0.8451669255214139	0	0	0	1.4929989098693168	3.356920825345602	0	0	0	0	0	1.4908914275297522	0	0	2.6705996098560565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6969673562948158	0	0	0	0	1.9338944549569816	0	0	1.5904210228767852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.1857229835126	0	0	0	0	0	0	0	0	0
