Symptom	SymptomName	D000039	D000196	D000542	D000787	D000789	D001014	D001022	D001023	D001024	D001145	D001164	D001172	D001195	D001228	D001249	D001250	D001261	D001281	D001607	D001716	D001987	D001991	D002037	D002095	D002177	D002305	D002310	D002311	D002312	D002313	D002639	D002805	D003047	D003139	D003323	D003324	D003327	D003329	D003371	D003440	D003453	D003550	D003920	D003922	D003924	D003926	D004417	D004695	D004696	D004826	D004844	D005203	D006073	D006255	D006332	D006333	D006344	D006345	D006349	D006469	D006491	D006557	D006660	D006973	D006976	D006985	D007012	D007022	D007024	D007251	D007819	D007822	D007826	D007827	D007829	D008133	D008169	D008175	D008478	D008944	D008946	D009058	D009164	D009181	D009202	D009203	D009205	D009298	D009303	D009304	D009362	D009382	D009400	D009617	D009765	D009959	D010003	D010018	D010019	D010020	D010024	D010490	D010493	D010494	D010996	D010997	D010998	D011009	D011020	D011024	D011030	D011081	D011111	D011649	D011654	D011655	D011656	D011657	D011665	D011666	D011928	D012120	D012127	D012128	D012131	D012141	D012214	D012222	D012806	D012829	D012830	D012848	D012852	D012893	D013174	D013586	D013611	D013612	D013613	D013617	D014069	D014123	D014134	D014262	D014263	D014264	D014376	D014397	D014648	D014693	D014826	D014917	D014927	D015207	D015508	D015535	D015663	D016491	D016535	D016706	D016724	D016883	D016918	D017180	D017202	D017544	D017545	D017564	D017565	D017703	D018192	D018376	D018410	D018879	D018880	D020181	D020182	D020215	D020217	D020246	D020370	D024741	D029424	D029481	D045169	D046789	D050197	D053840	D054059	D054537	D054556	D054990	D055008	D055034	D055963	D057767
D009041	Motion Sickness	0	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.990646296409443	0	3.4953231482047213	0	3.4953231482047213	3.4953231482047213	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4953231482047213	3.4953231482047213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D009058	Mouth Breathing	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.04591119356685	3.229359599707584	0	0	0	0	3.229359599707584	3.229359599707584	0	0	0	0	0	0	0	0	0	0	0	9.688078799122753	0	0	0	0	6.458719199415167	0	0	12.917438398830335	0	0	0	0	3.229359599707584	0	0	0	0	0	0	16.14679799853792	0	0	0	3.229359599707584	0	0	0	0	0	0	0	3.229359599707584	0	0	0	0	0	0	3.229359599707584	0	0	0	0	0	0	0	0	1014.0189143081813	0	0	0	0	0	3.229359599707584	3.229359599707584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.229359599707584	0	0	0	0	0	0	16.14679799853792	0	3.229359599707584	22.605517197953088	6.458719199415167	0	0	0	0	0	0	6.458719199415167	16.14679799853792	0	0	0	0	0	0	6.458719199415167	0	0	0	0	0	0	0	0	0	3.229359599707584	0	0	0	184.07349718333228	0	0	0	3.229359599707584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.96334959239718	0	0	0	0	0	0	3.229359599707584	0	0	0	0	0	0	0	0	3.229359599707584	0	0	0	0
D009120	Muscle Cramp	0	0	0	8.970240718837413	0	0	0	0	0	2.2425601797093533	0	2.2425601797093533	0	0	6.727680539128059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2425601797093533	0	2.2425601797093533	0	2.2425601797093533	2.2425601797093533	0	4.485120359418707	0	0	2.2425601797093533	0	2.2425601797093533	4.485120359418707	0	0	0	0	0	0	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	11.212800898546767	0	2.2425601797093533	0	13.455361078256118	0	2.2425601797093533	0	0	0	0	0	2.2425601797093533	0	2.2425601797093533	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2425601797093533	2.2425601797093533	0	0	0	0	0	0	0	0	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2425601797093533	2.2425601797093533	0	0	0	0	0	0	0	13.455361078256118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.697921257965472	0	0	0	0	0	0	0	0	6.727680539128059	0	0	0	0	2.2425601797093533	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2425601797093533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D009122	Muscle Hypertonia	0	0	0	0	0	0	0	0	0	1.480420127662457	0	0	0	0	1.480420127662457	0	0	1.480420127662457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.921680510649828	0	0	0	0	1.480420127662457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.480420127662457	0	0	0	0	0	0	0	0	2.9608402553249134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.480420127662457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D009123	Muscle Hypotonia	0	0	0	1.6565111347057753	0	4.9695334041173265	0	0	0	0	3.3130222694115505	1.6565111347057753	0	0	16.56511134705775	0	0	0	0	0	0	0	0	0	0	0	0	6.626044538823102	8.282555673528876	0	0	0	0	1.6565111347057753	0	0	0	0	0	0	0	1.6565111347057753	1.6565111347057753	3.3130222694115505	0	0	3.3130222694115505	0	0	0	0	0	0	0	1.6565111347057753	8.282555673528876	0	0	0	0	0	0	0	4.9695334041173265	0	1.6565111347057753	0	1.6565111347057753	0	0	0	0	0	0	1.6565111347057753	0	0	3.3130222694115505	0	0	0	0	0	0	19.878133616469306	1.6565111347057753	0	0	0	0	0	0	0	0	36.443244963527064	0	3.3130222694115505	3.3130222694115505	1.6565111347057753	0	1.6565111347057753	0	0	1.6565111347057753	0	0	0	0	0	0	0	0	0	0	0	1.6565111347057753	0	0	0	1.6565111347057753	0	16.56511134705775	9.939066808234653	0	26.504178155292408	1.6565111347057753	0	0	0	0	0	0	0	3.3130222694115505	0	0	0	0	0	1.6565111347057753	0	0	0	0	0	0	0	0	1.6565111347057753	0	1.6565111347057753	0	0	0	1.6565111347057753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6565111347057753	0	0	0	4.9695334041173265	1.6565111347057753	0	0	1.6565111347057753	0	1.6565111347057753	1.6565111347057753	0	0	0	0	0	0	0	0	0	0	0	0	0
D009127	Muscle Rigidity	0	0	0	0	0	0	2.4019328035177634	0	0	0	0	16.813529624624344	0	0	2.4019328035177634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4019328035177634	0	2.4019328035177634	2.4019328035177634	0	2.4019328035177634	0	0	0	4.803865607035527	7.205798410553291	0	0	2.4019328035177634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.803865607035527	0	0	0	2.4019328035177634	2.4019328035177634	2.4019328035177634	0	0	0	0	0	0	0	9.607731214071054	0	0	0	0	0	0	0	4.803865607035527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4019328035177634	0	0	0	0	0	0	0	0	0	0	0	4.803865607035527	0	0	0	2.4019328035177634	0	0	0	4.803865607035527	7.205798410553291	2.4019328035177634	2.4019328035177634	12.009664017588813	2.4019328035177634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4019328035177634	0	0	0	0	0	0	0	0	0	2.4019328035177634	0	0	0	0	0	0	0	0	0	0	0	0	0
D009128	Muscle Spasticity	0	0	0	3.4545604111879653	0	0	0	0	0	1.7272802055939829	0	10.363681233563897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	5.181840616781948	5.181840616781948	0	0	0	1.7272802055939829	0	0	1.7272802055939829	0	0	1.7272802055939829	0	0	0	0	0	1.7272802055939829	0	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	0	6.9091208223759315	0	0	0	0	0	0	1.7272802055939829	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	1.7272802055939829	0	0	0	0	0	1.7272802055939829	3.4545604111879653	1.7272802055939829	8.636401027969914	0	3.4545604111879653	0	5.181840616781948	0	1.7272802055939829	0	0	0	0	0	0	0	0	5.181840616781948	0	0	0	0	0	5.181840616781948	3.4545604111879653	0	1.7272802055939829	1.7272802055939829	0	0	0	0	0	0	0	1.7272802055939829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	0	0	0	0	0	0	0	0	0	1.7272802055939829	0	0	0	5.181840616781948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D018908	Muscle Weakness	0	3.971964326811448	0	0	0	8.936919735325757	0	0	0.992991081702862	9.929910817028619	11.915892980434347	13.90187514384007	0	1.985982163405724	3.971964326811448	0	0	4.964955408514309	0	0	0	0.992991081702862	0.992991081702862	0	0	0.992991081702862	0	4.964955408514309	1.985982163405724	0	0	1.985982163405724	0.992991081702862	2.9789732451085866	0	1.985982163405724	1.985982163405724	0	6.950937571920035	0	1.985982163405724	6.950937571920035	3.971964326811448	11.915892980434347	17.873839470651514	0	23.831785960868693	0	0.992991081702862	0	1.985982163405724	0	1.985982163405724	0	0	24.82477704257155	4.964955408514309	0	0.992991081702862	0	0	0	0.992991081702862	11.915892980434347	3.971964326811448	0	0.992991081702862	6.950937571920035	0	2.9789732451085866	0.992991081702862	0.992991081702862	0	0	0	1.985982163405724	0.992991081702862	23.831785960868693	0	1.985982163405724	0	0	0.992991081702862	0	6.950937571920035	3.971964326811448	0.992991081702862	0	1.985982163405724	0	1.985982163405724	0.992991081702862	0	3.971964326811448	12.908884062137208	0	19.859821634057237	12.908884062137208	8.936919735325757	1.985982163405724	19.859821634057237	0.992991081702862	0	0	0	0.992991081702862	0.992991081702862	0	0	0	0.992991081702862	0	0.992991081702862	0	0	6.950937571920035	0.992991081702862	0	0	0	0.992991081702862	4.964955408514309	0.992991081702862	15.887857307245795	43.69160759492594	2.9789732451085866	0	0	0.992991081702862	0.992991081702862	0	0	1.985982163405724	3.971964326811448	0.992991081702862	1.985982163405724	0	0	0.992991081702862	0	0.992991081702862	0.992991081702862	0	0	0	0	0	0.992991081702862	0	0	14.894866225542932	0	0	6.950937571920035	0	1.985982163405724	2.9789732451085866	2.9789732451085866	0	0	0	1.985982163405724	0	0.992991081702862	0.992991081702862	5.957946490217173	1.985982163405724	0	1.985982163405724	1.985982163405724	0	0	0	0.992991081702862	0	0	0.992991081702862	14.894866225542932	11.915892980434347	12.908884062137208	32.768705696194445	0	46.670580840034525	0	1.985982163405724	0	0.992991081702862	0	0	1.985982163405724	0	0.992991081702862	0	0	0	0.992991081702862
D009133	Muscular Atrophy	0	0	0	0	0	2.9216435391876563	0	0	0	13.147395926344455	1.460821769593828	59.89369255334695	0	0	17.52986123512594	0	0	0	0	0	0	0	1.460821769593828	0	0	0	0	5.843287078375312	4.382465308781485	0	0	0	0	1.460821769593828	0	1.460821769593828	1.460821769593828	0	0	0	0	4.382465308781485	29.21643539187656	10.225752387156797	14.60821769593828	0	0	0	0	0	0	0	1.460821769593828	1.460821769593828	7.30410884796914	75.96273201887907	1.460821769593828	0	1.460821769593828	0	0	0	0	1.460821769593828	0	0	0	0	1.460821769593828	0	0	0	0	0	0	0	0	17.52986123512594	0	1.460821769593828	0	0	0	0	23.373148313501247	8.76493061756297	1.460821769593828	0	1.460821769593828	0	0	0	0	0	26.29479185268891	0	13.147395926344455	10.225752387156797	2.9216435391876563	1.460821769593828	23.373148313501247	0	0	0	0	0	0	0	0	1.460821769593828	0	0	2.9216435391876563	0	0	0	1.460821769593828	0	0	0	1.460821769593828	2.9216435391876563	7.30410884796914	0	21.91232654390743	1.460821769593828	1.460821769593828	1.460821769593828	0	0	0	0	0	0	0	0	0	0	0	0	1.460821769593828	0	0	0	1.460821769593828	0	0	1.460821769593828	1.460821769593828	0	17.52986123512594	0	1.460821769593828	8.76493061756297	0	0	2.9216435391876563	2.9216435391876563	0	0	0	1.460821769593828	0	0	0	0	1.460821769593828	0	0	0	0	0	0	0	0	1.460821769593828	0	0	0	0	2.9216435391876563	0	64.27615786212844	0	0	0	0	0	0	0	0	0	0	0	0	0
D009155	Mutism	0	0	0	0	0	0	0	0	0	0	2.922403394642936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.922403394642936	0	0	2.922403394642936	0	0	0	0	0	0	0	2.922403394642936	0	0	0	0	0	0	0	2.922403394642936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.922403394642936	0	0	0	0	2.922403394642936	2.922403394642936	0	0	0	0	0	0	0	2.922403394642936	0	0	0	0	0	0	2.922403394642936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.689613578571745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.922403394642936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D009207	Myoclonus	0	0	0	0	0	0	0	0	0	1.775070869430331	1.775070869430331	1.775070869430331	0	0	7.100283477721324	0	0	1.775070869430331	0	0	0	0	0	0	1.775070869430331	0	0	1.775070869430331	1.775070869430331	0	0	0	0	3.550141738860662	0	0	0	0	1.775070869430331	0	1.775070869430331	1.775070869430331	1.775070869430331	0	1.775070869430331	7.100283477721324	1.775070869430331	0	1.775070869430331	0	0	0	0	0	0	3.550141738860662	0	0	0	0	0	0	0	3.550141738860662	0	0	0	0	5.325212608290993	1.775070869430331	0	0	5.325212608290993	0	0	0	0	10.650425216581986	0	0	0	0	0	0	12.425496086012313	1.775070869430331	0	0	0	0	0	3.550141738860662	0	1.775070869430331	0	0	0	0	0	1.775070869430331	0	0	0	0	0	0	0	0	1.775070869430331	0	0	0	0	0	1.775070869430331	0	0	0	0	0	0	5.325212608290993	0	1.775070869430331	17.750708694303306	3.550141738860662	0	0	1.775070869430331	0	0	0	0	124.25496086012316	0	0	0	0	0	1.775070869430331	0	0	0	0	0	0	1.775070869430331	1.775070869430331	0	1.775070869430331	1.775070869430331	0	1.775070869430331	0	0	0	0	1.775070869430331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.775070869430331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D020385	Myokymia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.197716340149961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D009222	Myotonia	0	0	0	3.0540485873998464	0	0	0	0	0	6.108097174799693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0540485873998464	0	3.0540485873998464	0	0	0	0	0	0	0	0	0	0	3.0540485873998464	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0540485873998464	0	0	0	3.0540485873998464	0	0	0	0	9.16214576219954	0	0	0	0	0	0	12.216194349599386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0540485873998464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0540485873998464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D009325	Nausea	0	1.1387530741641398	2.27750614832828	12.526283815805538	2.27750614832828	0	0	0	0	25.05256763161108	1.1387530741641398	78.57396211732566	0	3.4162592224924198	27.330073779939354	2.27750614832828	0	13.665036889969675	0	0	2.27750614832828	14.803789964133818	1.1387530741641398	0	9.110024593313119	1.1387530741641398	0	0	1.1387530741641398	0	0	0	3.4162592224924198	13.665036889969675	0	10.248777667477258	10.248777667477258	1.1387530741641398	3.4162592224924198	0	2.27750614832828	2.27750614832828	12.526283815805538	18.220049186626238	42.133863744073174	0	20.49755533495452	0	1.1387530741641398	0	0	0	4.5550122966565585	1.1387530741641398	1.1387530741641398	23.913814557446933	1.1387530741641398	0	0	0	0	0	3.4162592224924198	46.688876040729724	3.4162592224924198	2.27750614832828	0	21.636308409118662	5.6937653708206994	6.832518444984839	1.1387530741641398	3.4162592224924198	0	0	0	3.4162592224924198	0	278.99450317021433	3.4162592224924198	0	1.1387530741641398	0	0	10.248777667477258	3.4162592224924198	56.937653708206994	3.4162592224924198	0	4.5550122966565585	0	7.971271519148978	3.4162592224924198	0	0	18.220049186626238	4.5550122966565585	14.803789964133818	0	3.4162592224924198	0	9.110024593313119	1.1387530741641398	0	0	1.1387530741641398	7.971271519148978	3.4162592224924198	0	4.5550122966565585	2.27750614832828	2.27750614832828	0	0	0	1.1387530741641398	5.6937653708206994	1.1387530741641398	0	0	0	1.1387530741641398	1.1387530741641398	0	1.1387530741641398	5.6937653708206994	11.3875307416414	0	0	0	0	0	0	4.5550122966565585	5.6937653708206994	1.1387530741641398	0	0	0	0	1.1387530741641398	0	0	0	0	0	0	1.1387530741641398	15.942543038297956	1.1387530741641398	4.5550122966565585	0	0	0	2.27750614832828	0	0	5.6937653708206994	1.1387530741641398	0	1.1387530741641398	0	4.5550122966565585	0	0	2.27750614832828	2.27750614832828	2.27750614832828	1.1387530741641398	0	0	0	0	3.4162592224924198	0	0	1.1387530741641398	1.1387530741641398	3.4162592224924198	2.27750614832828	9.110024593313119	2.27750614832828	0	1.1387530741641398	2.27750614832828	0	0	0	0	0	2.27750614832828	0	0	0	0	0	0
